,id,latitude,longtitude,engine_speed,operate_mode
0,0,39.5325249,116.290917,1000,1
1,1,39.53100408,116.2909406,1500,0
2,2,39.53096943,116.2909319,1500,0
3,3,39.53094002,116.2909067,1500,0
4,4,39.53092035,116.2908689,1500,0
5,5,39.53091346,116.2908256,1000,0
6,6,39.53091329,116.2907861,1500,0
7,7,39.53091978,116.2907413,1500,0
8,8,39.53093911,116.2907031,1500,0
9,9,39.53096829,116.2906775,1500,0
10,10,39.53100286,116.2906683,1000,1
11,11,39.53253613,116.2906445,1500,0
12,12,39.53257152,116.2906566,1500,0
13,13,39.53260028,116.2906858,1500,0
14,14,39.53261767,116.2907274,1500,0
15,15,39.53262144,116.2907593,1000,0
16,16,39.53262103,116.2907692,1500,0
17,17,39.53261403,116.2908155,1500,0
18,18,39.53259332,116.2908545,1500,0
19,19,39.53256233,116.2908796,1500,0
20,20,39.53252615,116.2908867,1000,1
21,21,39.53100394,116.2909103,1500,0
22,22,39.53096929,116.2909017,1500,0
23,23,39.53093988,116.2908765,1500,0
24,24,39.53092022,116.2908386,1500,0
25,25,39.53091333,116.2907954,1000,0
26,26,39.53091315,116.2907558,1500,0
27,27,39.53091965,116.290711,1500,0
28,28,39.53093897,116.2906729,1500,0
29,29,39.53096816,116.2906472,1500,0
30,30,39.53100273,116.2906381,1000,1
31,31,39.53253738,116.2906143,1500,0
32,32,39.53257277,116.2906263,1500,0
33,33,39.53260153,116.2906555,1500,0
34,34,39.53261891,116.2906971,1500,0
35,35,39.53262269,116.2907291,1000,0
36,36,39.53262228,116.2907389,1500,0
37,37,39.53261528,116.2907853,1500,0
38,38,39.53259457,116.2908242,1500,0
39,39,39.53256357,116.2908493,1500,0
40,40,39.5325274,116.2908565,1000,1
41,41,39.53100381,116.2908801,1500,0
42,42,39.53096916,116.2908714,1500,0
43,43,39.53093975,116.2908462,1500,0
44,44,39.53092008,116.2908084,1500,0
45,45,39.53091319,116.2907651,1000,0
46,46,39.53091302,116.2907256,1500,0
47,47,39.53091951,116.2906808,1500,0
48,48,39.53093884,116.2906426,1500,0
49,49,39.53096802,116.290617,1500,0
50,50,39.53100259,116.2906078,1000,1
51,51,39.53253863,116.290584,1500,0
52,52,39.53257402,116.290596,1500,0
53,53,39.53260278,116.2906253,1500,0
54,54,39.53262016,116.2906669,1500,0
55,55,39.53262393,116.2906988,1000,0
56,56,39.53262353,116.2907086,1500,0
57,57,39.53261653,116.290755,1500,0
58,58,39.53259582,116.290794,1500,0
59,59,39.53256482,116.2908191,1500,0
60,60,39.53252865,116.2908262,1000,1
61,61,39.53100367,116.2908498,1500,0
62,62,39.53096902,116.2908412,1500,0
63,63,39.53093961,116.290816,1500,0
64,64,39.53091995,116.2907781,1500,0
65,65,39.53091306,116.2907349,1000,0
66,66,39.53091288,116.2906953,1500,0
67,67,39.53091938,116.2906505,1500,0
68,68,39.5309387,116.2906124,1500,0
69,69,39.53096789,116.2905867,1500,0
70,70,39.53100246,116.2905776,1000,1
71,71,39.53253988,116.2905537,1500,0
72,72,39.53257526,116.2905658,1500,0
73,73,39.53260402,116.290595,1500,0
74,74,39.53262141,116.2906366,1500,0
75,75,39.53262518,116.2906685,1000,0
76,76,39.53262478,116.2906783,1500,0
77,77,39.53261778,116.2907247,1500,0
78,78,39.53259707,116.2907637,1500,0
79,79,39.53256607,116.2907888,1500,0
80,80,39.53252989,116.2907959,1000,1
81,81,39.53100354,116.2908196,1500,0
82,82,39.53096889,116.2908109,1500,0
83,83,39.53093948,116.2907857,1500,0
84,84,39.53091981,116.2907479,1500,0
85,85,39.53091292,116.2907046,1000,0
86,86,39.53091275,116.290665,1500,0
87,87,39.53091924,116.2906202,1500,0
88,88,39.53093857,116.2905821,1500,0
89,89,39.53096775,116.2905565,1500,0
90,90,39.53100232,116.2905473,1000,1
91,91,39.53254113,116.2905235,1500,0
92,92,39.53257651,116.2905355,1500,0
93,93,39.53260527,116.2905647,1500,0
94,94,39.53262266,116.2906063,1500,0
95,95,39.53262643,116.2906382,1000,0
96,96,39.53262603,116.2906481,1500,0
97,97,39.53261903,116.2906944,1500,0
98,98,39.53259832,116.2907334,1500,0
99,99,39.53256732,116.2907585,1500,0
100,100,39.53253114,116.2907656,1000,1
101,101,39.5310034,116.2907893,1500,0
102,102,39.53096875,116.2907806,1500,0
103,103,39.53093934,116.2907555,1500,0
104,104,39.53091968,116.2907176,1500,0
105,105,39.53091279,116.2906744,1000,0
106,106,39.53091261,116.2906348,1500,0
107,107,39.53091911,116.29059,1500,0
108,108,39.53093843,116.2905519,1500,0
109,109,39.53096762,116.2905262,1500,0
110,110,39.53100218,116.290517,1000,1
111,111,39.53254237,116.2904932,1500,0
112,112,39.53257776,116.2905052,1500,0
113,113,39.53260652,116.2905344,1500,0
114,114,39.53262391,116.290576,1500,0
115,115,39.53262768,116.290608,1000,0
116,116,39.53262727,116.2906178,1500,0
117,117,39.53262027,116.2906642,1500,0
118,118,39.53259957,116.2907031,1500,0
119,119,39.53256857,116.2907282,1500,0
120,120,39.53253239,116.2907354,1000,1
121,121,39.53100327,116.2907591,1500,0
122,122,39.53096862,116.2907504,1500,0
123,123,39.53093921,116.2907252,1500,0
124,124,39.53091954,116.2906874,1500,0
125,125,39.53091265,116.2906441,1000,0
126,126,39.53091248,116.2906045,1500,0
127,127,39.53091897,116.2905597,1500,0
128,128,39.5309383,116.2905216,1500,0
129,129,39.53096748,116.290496,1500,0
130,130,39.53100205,116.2904868,1000,1
131,131,39.53254362,116.2904629,1500,0
132,132,39.53257901,116.2904749,1500,0
133,133,39.53260777,116.2905042,1500,0
134,134,39.53262515,116.2905458,1500,0
135,135,39.53262893,116.2905777,1000,0
136,136,39.53262852,116.2905875,1500,0
137,137,39.53262152,116.2906339,1500,0
138,138,39.53260081,116.2906729,1500,0
139,139,39.53256981,116.290698,1500,0
140,140,39.53253364,116.2907051,1000,1
141,141,39.53100313,116.2907288,1500,0
142,142,39.53096848,116.2907201,1500,0
143,143,39.53093907,116.290695,1500,0
144,144,39.53091941,116.2906571,1500,0
145,145,39.53091252,116.2906139,1000,0
146,146,39.53091234,116.2905743,1500,0
147,147,39.53091884,116.2905295,1500,0
148,148,39.53093816,116.2904914,1500,0
149,149,39.53096735,116.2904657,1500,0
150,150,39.53100191,116.2904565,1000,1
151,151,39.53254487,116.2904326,1500,0
152,152,39.53258026,116.2904447,1500,0
153,153,39.53260902,116.2904739,1500,0
154,154,39.5326264,116.2905155,1500,0
155,155,39.53263017,116.2905474,1000,0
156,156,39.53262977,116.2905572,1500,0
157,157,39.53262277,116.2906036,1500,0
158,158,39.53260206,116.2906426,1500,0
159,159,39.53257106,116.2906677,1500,0
160,160,39.53253489,116.2906748,1000,1
161,161,39.531003,116.2906986,1500,0
162,162,39.53096835,116.2906899,1500,0
163,163,39.53093894,116.2906647,1500,0
164,164,39.53091927,116.2906269,1500,0
165,165,39.53091238,116.2905836,1000,0
166,166,39.5309122,116.290544,1500,0
167,167,39.5309187,116.2904992,1500,0
168,168,39.53093802,116.2904611,1500,0
169,169,39.53096721,116.2904355,1500,0
170,170,39.53100178,116.2904263,1000,1
171,171,39.53254612,116.2904024,1500,0
172,172,39.53257953,116.2903965,1500,0
173,173,39.53260893,116.2903752,1500,0
174,174,39.5326302,116.2903414,1500,0
175,175,39.532641,116.2902848,1000,0
176,176,39.53264265,116.2902447,1500,0
177,177,39.53263595,116.290202,1500,0
178,178,39.53261757,116.2901655,1500,0
179,179,39.53259009,116.2901403,1500,0
180,180,39.53255735,116.2901299,1000,1
181,181,39.53100056,116.290154,1500,0
182,182,39.53096625,116.2901631,1500,0
183,183,39.5309372,116.2901883,1500,0
184,184,39.5309178,116.290226,1500,0
185,185,39.53091099,116.2902718,1000,0
186,186,39.53091103,116.2902811,1500,0
187,187,39.53091825,116.2903253,1500,0
188,188,39.53093798,116.2903627,1500,0
189,189,39.53096725,116.2903875,1500,0
190,190,39.53100164,116.290396,1000,1
191,191,39.53254737,116.2903721,1500,0
192,192,39.53258077,116.2903662,1500,0
193,193,39.53261017,116.2903449,1500,0
194,194,39.53263145,116.2903111,1500,0
195,195,39.53264225,116.2902545,1000,0
196,196,39.5326439,116.2902144,1500,0
197,197,39.5326372,116.2901717,1500,0
198,198,39.53261882,116.2901352,1500,0
199,199,39.53259133,116.29011,1500,0
200,200,39.5325586,116.2900996,1000,1
201,201,39.53100043,116.2901238,1500,0
202,202,39.53096611,116.2901328,1500,0
203,203,39.53093706,116.2901581,1500,0
204,204,39.53091766,116.2901957,1500,0
205,205,39.53091085,116.2902415,1000,0
206,206,39.53091089,116.2902508,1500,0
207,207,39.53091811,116.2902951,1500,0
208,208,39.53093785,116.2903324,1500,0
209,209,39.53096712,116.2903573,1500,0
210,210,39.53100151,116.2903658,1000,1
211,211,39.53254861,116.2903418,1500,0
212,212,39.53258202,116.2903359,1500,0
213,213,39.53261142,116.2903146,1500,0
214,214,39.5326327,116.2902809,1500,0
215,215,39.5326435,116.2902242,1000,0
216,216,39.53264515,116.2901841,1500,0
217,217,39.53263845,116.2901415,1500,0
218,218,39.53262006,116.290105,1500,0
219,219,39.53259258,116.2900797,1500,0
220,220,39.53255984,116.2900693,1000,1
221,221,39.53100029,116.2900935,1500,0
222,222,39.53096598,116.2901026,1500,0
223,223,39.53093693,116.2901278,1500,0
224,224,39.53091753,116.2901655,1500,0
225,225,39.53091072,116.2902113,1000,0
226,226,39.53091076,116.2902206,1500,0
227,227,39.53091797,116.2902648,1500,0
228,228,39.53093771,116.2903022,1500,0
229,229,39.53096698,116.290327,1500,0
230,230,39.53100137,116.2903355,1000,1
231,231,39.53254986,116.2903115,1500,0
232,232,39.53258327,116.2903057,1500,0
233,233,39.53261267,116.2902844,1500,0
234,234,39.53263395,116.2902506,1500,0
235,235,39.53264475,116.2901939,1000,0
236,236,39.5326464,116.2901539,1500,0
237,237,39.53263969,116.2901112,1500,0
238,238,39.53262131,116.2900747,1500,0
239,239,39.53259383,116.2900495,1500,0
240,240,39.53256109,116.2900391,1000,1
241,241,39.53100015,116.2900633,1500,0
242,242,39.53096584,116.2900723,1500,0
243,243,39.53093679,116.2900976,1500,0
244,244,39.53091739,116.2901352,1500,0
245,245,39.53091058,116.290181,1000,0
246,246,39.53091062,116.2901903,1500,0
247,247,39.53091784,116.2902346,1500,0
248,248,39.53093757,116.2902719,1500,0
249,249,39.53096685,116.2902968,1500,0
250,250,39.53100124,116.2903053,1000,1
251,251,39.53255111,116.2902813,1500,0
252,252,39.53258452,116.2902754,1500,0
253,253,39.53261392,116.2902541,1500,0
254,254,39.5326352,116.2902203,1500,0
255,255,39.53264599,116.2901637,1000,0
256,256,39.53264765,116.2901236,1500,0
257,257,39.53264094,116.2900809,1500,0
258,258,39.53262256,116.2900444,1500,0
259,259,39.53259508,116.2900192,1500,0
260,260,39.53256234,116.2900088,1000,1
261,261,39.53100002,116.290033,1500,0
262,262,39.53096571,116.2900421,1500,0
263,263,39.53093666,116.2900673,1500,0
264,264,39.53091726,116.290105,1500,0
265,265,39.53091044,116.2901508,1000,0
266,266,39.53091049,116.2901601,1500,0
267,267,39.5309177,116.2902043,1500,0
268,268,39.53093744,116.2902417,1500,0
269,269,39.53096671,116.2902665,1500,0
270,270,39.5310011,116.290275,1000,1
271,271,39.53255236,116.290251,1500,0
272,272,39.53258577,116.2902451,1500,0
273,273,39.53261517,116.2902238,1500,0
274,274,39.53263644,116.29019,1500,0
275,275,39.53264724,116.2901334,1000,0
276,276,39.53264889,116.2900933,1500,0
277,277,39.53264219,116.2900506,1500,0
278,278,39.53262381,116.2900141,1500,0
279,279,39.53259633,116.2899889,1500,0
280,280,39.53256359,116.2899785,1000,1
281,281,39.53099988,116.2900028,1500,0
282,282,39.53096557,116.2900118,1500,0
283,283,39.53093652,116.2900371,1500,0
284,284,39.53091712,116.2900747,1500,0
285,285,39.53091031,116.2901205,1000,0
286,286,39.53091035,116.2901298,1500,0
287,287,39.53091757,116.2901741,1500,0
288,288,39.5309373,116.2902114,1500,0
289,289,39.53096658,116.2902362,1500,0
290,290,39.53100097,116.2902448,1000,1
291,291,39.53255361,116.2902207,1500,0
292,292,39.53258701,116.2902149,1500,0
293,293,39.53261641,116.2901935,1500,0
294,294,39.53263769,116.2901598,1500,0
295,295,39.53264849,116.2901031,1000,0
296,296,39.53265014,116.290063,1500,0
297,297,39.53264344,116.2900204,1500,0
298,298,39.53262506,116.2899839,1500,0
299,299,39.53259757,116.2899587,1500,0
300,300,39.53256484,116.2899482,1000,1
301,301,39.53099975,116.2899725,1500,0
302,302,39.53096544,116.2899816,1500,0
303,303,39.53093639,116.2900068,1500,0
304,304,39.53091699,116.2900445,1500,0
305,305,39.53091017,116.2900903,1000,0
306,306,39.53091022,116.2900996,1500,0
307,307,39.53091743,116.2901438,1500,0
308,308,39.53093717,116.2901812,1500,0
309,309,39.53096644,116.290206,1500,0
310,310,39.53100083,116.2902145,1000,1
311,311,39.53255485,116.2901904,1500,0
312,312,39.53258826,116.2901846,1500,0
313,313,39.53261766,116.2901633,1500,0
314,314,39.53263894,116.2901295,1500,0
315,315,39.53264974,116.2900728,1000,0
316,316,39.53265139,116.2900328,1500,0
317,317,39.53264468,116.2899901,1500,0
318,318,39.5326263,116.2899536,1500,0
319,319,39.53259882,116.2899284,1500,0
320,320,39.53256608,116.289918,1000,1
321,321,39.53099961,116.2899423,1500,0
322,322,39.5309653,116.2899513,1500,0
323,323,39.53093625,116.2899766,1500,0
324,324,39.53091685,116.2900142,1500,0
325,325,39.53091004,116.29006,1000,0
326,326,39.53091008,116.2900693,1500,0
327,327,39.5309173,116.2901136,1500,0
328,328,39.53093703,116.2901509,1500,0
329,329,39.53096631,116.2901757,1500,0
330,330,39.5310007,116.2901843,1000,1
331,331,39.5325561,116.2901602,1500,0
332,332,39.53258951,116.2901543,1500,0
333,333,39.53261891,116.290133,1500,0
334,334,39.53264019,116.2900992,1500,0
335,335,39.53265099,116.2900426,1000,0
336,336,39.53265264,116.2900025,1500,0
337,337,39.53264593,116.2899598,1500,0
338,338,39.53262755,116.2899233,1500,0
339,339,39.53260007,116.2898981,1500,0
340,340,39.53256733,116.2898877,1000,1
341,341,39.53099948,116.289912,1500,0
342,342,39.53096483,116.2899033,1500,0
343,343,39.53093542,116.2898781,1500,0
344,344,39.53091575,116.2898403,1500,0
345,345,39.53090886,116.2897971,1000,0
346,346,39.53090868,116.2897575,1500,0
347,347,39.53091518,116.2897127,1500,0
348,348,39.5309345,116.2896745,1500,0
349,349,39.53096369,116.2896489,1500,0
350,350,39.53099826,116.2896397,1000,1
351,351,39.53257856,116.2896152,1500,0
352,352,39.53261395,116.2896273,1500,0
353,353,39.53264271,116.2896565,1500,0
354,354,39.5326601,116.2896981,1500,0
355,355,39.53266387,116.28973,1000,0
356,356,39.53266346,116.2897398,1500,0
357,357,39.53265646,116.2897862,1500,0
358,358,39.53263576,116.2898252,1500,0
359,359,39.53260476,116.2898503,1500,0
360,360,39.53256858,116.2898574,1000,1
361,361,39.53099934,116.2898818,1500,0
362,362,39.53096469,116.2898731,1500,0
363,363,39.53093528,116.2898479,1500,0
364,364,39.53091562,116.28981,1500,0
365,365,39.53090873,116.2897668,1000,0
366,366,39.53090855,116.2897272,1500,0
367,367,39.53091504,116.2896824,1500,0
368,368,39.53093437,116.2896443,1500,0
369,369,39.53096355,116.2896187,1500,0
370,370,39.53099812,116.2896095,1000,1
371,371,39.53257981,116.289585,1500,0
372,372,39.5326152,116.289597,1500,0
373,373,39.53264396,116.2896262,1500,0
374,374,39.53266134,116.2896678,1500,0
375,375,39.53266512,116.2896997,1000,0
376,376,39.53266471,116.2897096,1500,0
377,377,39.53265771,116.2897559,1500,0
378,378,39.532637,116.2897949,1500,0
379,379,39.532606,116.28982,1500,0
380,380,39.53256983,116.2898271,1000,1
381,381,39.53099921,116.2898515,1500,0
382,382,39.53096456,116.2898428,1500,0
383,383,39.53093514,116.2898176,1500,0
384,384,39.53091548,116.2897798,1500,0
385,385,39.53090859,116.2897365,1000,0
386,386,39.53090841,116.289697,1500,0
387,387,39.53091491,116.2896522,1500,0
388,388,39.53093423,116.289614,1500,0
389,389,39.53096342,116.2895884,1500,0
390,390,39.53099799,116.2895792,1000,1
391,391,39.53258106,116.2895547,1500,0
392,392,39.53261644,116.2895667,1500,0
393,393,39.5326452,116.2895959,1500,0
394,394,39.53266259,116.2896375,1500,0
395,395,39.53266636,116.2896695,1000,0
396,396,39.53266596,116.2896793,1500,0
397,397,39.53265896,116.2897257,1500,0
398,398,39.53263825,116.2897646,1500,0
399,399,39.53260725,116.2897897,1500,0
400,400,39.53257108,116.2897969,1000,1
401,401,39.53099907,116.2898212,1500,0
402,402,39.53096442,116.2898126,1500,0
403,403,39.53093501,116.2897874,1500,0
404,404,39.53091535,116.2897495,1500,0
405,405,39.53090845,116.2897063,1000,0
406,406,39.53090828,116.2896667,1500,0
407,407,39.53091477,116.2896219,1500,0
408,408,39.5309341,116.2895838,1500,0
409,409,39.53096328,116.2895582,1500,0
410,410,39.53099785,116.289549,1000,1
411,411,39.53258231,116.2895244,1500,0
412,412,39.53261769,116.2895364,1500,0
413,413,39.53264645,116.2895657,1500,0
414,414,39.53266384,116.2896073,1500,0
415,415,39.53266761,116.2896392,1000,0
416,416,39.53266721,116.289649,1500,0
417,417,39.53266021,116.2896954,1500,0
418,418,39.5326395,116.2897344,1500,0
419,419,39.5326085,116.2897595,1500,0
420,420,39.53257232,116.2897666,1000,1
421,421,39.53099893,116.289791,1500,0
422,422,39.53096429,116.2897823,1500,0
423,423,39.53093487,116.2897571,1500,0
424,424,39.53091521,116.2897193,1500,0
425,425,39.53090832,116.289676,1000,0
426,426,39.53090814,116.2896365,1500,0
427,427,39.53091464,116.2895917,1500,0
428,428,39.53093396,116.2895535,1500,0
429,429,39.53096315,116.2895279,1500,0
430,430,39.53099771,116.2895187,1000,1
431,431,39.53258355,116.2894941,1500,0
432,432,39.53261894,116.2895062,1500,0
433,433,39.5326477,116.2895354,1500,0
434,434,39.53266509,116.289577,1500,0
435,435,39.53266886,116.2896089,1000,0
436,436,39.53266845,116.2896187,1500,0
437,437,39.53266145,116.2896651,1500,0
438,438,39.53264075,116.2897041,1500,0
439,439,39.53260975,116.2897292,1500,0
440,440,39.53257357,116.2897363,1000,1
441,441,39.5309988,116.2897607,1500,0
442,442,39.53096415,116.2897521,1500,0
443,443,39.53093474,116.2897269,1500,0
444,444,39.53091507,116.289689,1500,0
445,445,39.53090818,116.2896458,1000,0
446,446,39.53090801,116.2896062,1500,0
447,447,39.5309145,116.2895614,1500,0
448,448,39.53093383,116.2895233,1500,0
449,449,39.53096301,116.2894977,1500,0
450,450,39.53099758,116.2894885,1000,1
451,451,39.5325848,116.2894639,1500,0
452,452,39.53262019,116.2894759,1500,0
453,453,39.53264895,116.2895051,1500,0
454,454,39.53266633,116.2895467,1500,0
455,455,39.53267011,116.2895787,1000,0
456,456,39.5326697,116.2895885,1500,0
457,457,39.5326627,116.2896348,1500,0
458,458,39.53264199,116.2896738,1500,0
459,459,39.532611,116.2896989,1500,0
460,460,39.53257482,116.289706,1000,1
461,461,39.53099866,116.2897305,1500,0
462,462,39.53096401,116.2897218,1500,0
463,463,39.5309346,116.2896966,1500,0
464,464,39.53091494,116.2896588,1500,0
465,465,39.53090805,116.2896155,1000,0
466,466,39.53090787,116.289576,1500,0
467,467,39.53091437,116.2895312,1500,0
468,468,39.53093369,116.289493,1500,0
469,469,39.53096287,116.2894674,1500,0
470,470,39.53099744,116.2894582,1000,1
471,471,39.53258605,116.2894336,1500,0
472,472,39.53262144,116.2894456,1500,0
473,473,39.53265019,116.2894748,1500,0
474,474,39.53266758,116.2895164,1500,0
475,475,39.53267135,116.2895484,1000,0
476,476,39.53267095,116.2895582,1500,0
477,477,39.53266395,116.2896046,1500,0
478,478,39.53264324,116.2896435,1500,0
479,479,39.53261224,116.2896687,1500,0
480,480,39.53257607,116.2896758,1000,1
481,481,39.53099853,116.2897002,1500,0
482,482,39.53096388,116.2896916,1500,0
483,483,39.53093447,116.2896664,1500,0
484,484,39.5309148,116.2896285,1500,0
485,485,39.53090791,116.2895853,1000,0
486,486,39.53090773,116.2895457,1500,0
487,487,39.53091423,116.2895009,1500,0
488,488,39.53093355,116.2894628,1500,0
489,489,39.53096274,116.2894372,1500,0
490,490,39.53099731,116.289428,1000,1
491,491,39.5325873,116.2894033,1500,0
492,492,39.53262268,116.2894154,1500,0
493,493,39.53265144,116.2894446,1500,0
494,494,39.53266883,116.2894862,1500,0
495,495,39.5326726,116.2895181,1000,0
496,496,39.5326722,116.2895279,1500,0
497,497,39.5326652,116.2895743,1500,0
498,498,39.53264449,116.2896133,1500,0
499,499,39.53261349,116.2896384,1500,0
500,500,39.53257731,116.2896455,1000,1
501,501,39.53099839,116.28967,1500,0
502,502,39.53096374,116.2896613,1500,0
503,503,39.53093433,116.2896361,1500,0
504,504,39.53091467,116.2895983,1500,0
505,505,39.53090778,116.289555,1000,0
506,506,39.5309076,116.2895155,1500,0
507,507,39.5309141,116.2894707,1500,0
508,508,39.53093342,116.2894325,1500,0
509,509,39.5309626,116.2894069,1500,0
510,510,39.53099717,116.2893977,1000,1
511,511,39.53258854,116.289373,1500,0
512,512,39.53262195,116.2893672,1500,0
513,513,39.53265135,116.2893459,1500,0
514,514,39.53267263,116.2893121,1500,0
515,515,39.53268343,116.2892554,1000,0
516,516,39.53268508,116.2892154,1500,0
517,517,39.53267837,116.2891727,1500,0
518,518,39.53265999,116.2891362,1500,0
519,519,39.53263251,116.289111,1500,0
520,520,39.53259977,116.2891006,1000,1
521,521,39.53099595,116.2891255,1500,0
522,522,39.53096164,116.2891345,1500,0
523,523,39.53093259,116.2891597,1500,0
524,524,39.53091319,116.2891974,1500,0
525,525,39.53090638,116.2892432,1000,0
526,526,39.53090642,116.2892525,1500,0
527,527,39.53091364,116.2892968,1500,0
528,528,39.53093337,116.2893341,1500,0
